,timestamp,hive,time_slice,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_flatness_mean,spectral_flatness_std,spectral_crest_mean,spectral_crest_std,spectral_entropy_mean,spectral_entropy_std,spectral_skewness_mean,spectral_skewness_std,spectral_kurtosis_mean,spectral_kurtosis_std,spectral_flux_mean,spectral_flux_std,mel_frequency_cepstral_coefficients_0_mean,mel_frequency_cepstral_coefficients_0_std,mel_frequency_cepstral_coefficients_1_mean,mel_frequency_cepstral_coefficients_1_std,mel_frequency_cepstral_coefficients_2_mean,mel_frequency_cepstral_coefficients_2_std,mel_frequency_cepstral_coefficients_3_mean,mel_frequency_cepstral_coefficients_3_std,mel_frequency_cepstral_coefficients_4_mean,mel_frequency_cepstral_coefficients_4_std,mel_frequency_cepstral_coefficients_5_mean,mel_frequency_cepstral_coefficients_5_std,mel_frequency_cepstral_coefficients_6_mean,mel_frequency_cepstral_coefficients_6_std,mel_frequency_cepstral_coefficients_7_mean,mel_frequency_cepstral_coefficients_7_std,mel_frequency_cepstral_coefficients_8_mean,mel_frequency_cepstral_coefficients_8_std,mel_frequency_cepstral_coefficients_9_mean,mel_frequency_cepstral_coefficients_9_std,mel_frequency_cepstral_coefficients_10_mean,mel_frequency_cepstral_coefficients_10_std,mel_frequency_cepstral_coefficients_11_mean,mel_frequency_cepstral_coefficients_11_std,mel_frequency_cepstral_coefficients_12_mean,mel_frequency_cepstral_coefficients_12_std,chroma_0_mean,chroma_0_std,chroma_1_mean,chroma_1_std,chroma_2_mean,chroma_2_std,chroma_3_mean,chroma_3_std,chroma_4_mean,chroma_4_std,chroma_5_mean,chroma_5_std,chroma_6_mean,chroma_6_std,chroma_7_mean,chroma_7_std,chroma_8_mean,chroma_8_std,chroma_9_mean,chroma_9_std,chroma_10_mean,chroma_10_std,chroma_11_mean,chroma_11_std,zero_crossing_rate_mean,zero_crossing_rate_std,root_mean_square_energy_mean,root_mean_square_energy_std,low_root_mean_square_energy_mean,low_root_mean_square_energy_std,low_spectral_centroid_mean,low_spectral_centroid_std,low_spectral_bandwidth_mean,low_spectral_bandwidth_std,middle_root_mean_square_energy_mean,middle_root_mean_square_energy_std,middle_spectral_centroid_mean,middle_spectral_centroid_std,middle_spectral_bandwidth_mean,middle_spectral_bandwidth_std,high_root_mean_square_energy_mean,high_root_mean_square_energy_std,high_spectral_centroid_mean,high_spectral_centroid_std,high_spectral_bandwidth_mean,high_spectral_bandwidth_std,low_to_middle_energy_ratio_mean,low_to_middle_energy_ratio_std,low_to_high_energy_ratio_mean,low_to_high_energy_ratio_std,middle_to_high_energy_ratio_mean,middle_to_high_energy_ratio_std,low_modulation_energy,low_peak_modulation_frequency,middle_modulation_energy,middle_peak_modulation_frequency,high_modulation_energy,high_peak_modulation_frequency
0,2026-03-07 17:00:00,hive_06,17-18,1393.532244852684,153.21596853420388,1969.3974093458971,124.14729740594166,3375.6033503277495,574.3387476702637,0.01721181534230709,0.007105836179107428,79.1507568359375,105.56864929199219,7.754478454589844,1.0447763204574585,1.8599138416748893,0.24030909007131546,5.488975525595566,1.2266928200843394,0.07510319841131623,0.061788439364977056,-324.586669921875,12.41736888885498,115.99600982666016,7.2924113273620605,28.92537498474121,5.33790922164917,10.79613971710205,4.509243011474609,8.756924629211426,3.6676888465881348,9.727999687194824,3.160473346710205,4.021242141723633,2.915250778198242,-0.82232266664505,3.0253922939300537,0.8015371561050415,2.840878963470459,0.8901679515838623,2.5352039337158203,-1.7508680820465088,2.5345330238342285,-2.7551052570343018,2.4214963912963867,0.5154727697372437,2.461977005004883,0.3997821509838104,0.2154812216758728,0.3847593665122986,0.19747097790241241,0.41346681118011475,0.20068705081939697,0.43246686458587646,0.20494039356708527,0.4367755055427551,0.19266851246356964,0.4923058748245239,0.21086497604846954,0.5334457159042358,0.2257254421710968,0.5982406139373779,0.23822233080863953,0.7434760332107544,0.25196075439453125,0.8065650463104248,0.2442748099565506,0.6565793752670288,0.22435788810253143,0.4700116813182831,0.21402917802333832,0.053871540422432626,0.009930808370531152,0.0015778080560266972,0.0017803076189011335,0.0011431261664256454,0.0017583841690793633,100.78355820403966,4.283148076250679,32.70366010669532,2.116996086504538,0.0008337416802532971,0.0004224589210934937,245.96808104687142,5.191556630674039,66.5181240859221,2.5977998144934658,0.0005160027067176998,0.0002468056045472622,430.11813271455827,8.175214968187062,104.43211904951289,2.8430096774705484,1.2936745882034302,0.5901718735694885,2.0908875465393066,1.107978343963623,1.612365961074829,0.19555781781673431,7092494.552711488,1.0355446702802464,9636060.549966468,1.0177758306495588,7058002.08872194,1.378687179869594
1,2026-03-07 18:00:00,hive_06,18-19,1407.3342174417342,140.8007480034681,1977.687067330608,119.7454121661156,3415.7021808584527,532.2376573903837,0.0174040999263525,0.006193373817950487,65.16643524169922,25.084999084472656,7.818863391876221,0.5517128705978394,1.8344339667794771,0.19220215068596624,5.375896047216489,0.823086754196447,0.06533482751509832,0.01607293275996309,-332.4063720703125,11.557992935180664,114.95452117919922,6.340104103088379,27.38677406311035,4.921037673950195,11.137990951538086,3.583848476409912,8.028290748596191,3.2451212406158447,9.65696907043457,3.0397164821624756,5.1200175285339355,2.8875412940979004,-0.71175217628479,2.5335793495178223,1.5539690256118774,2.498513698577881,0.941621720790863,2.3424949645996094,-1.5758777856826782,2.349050760269165,-2.5059916973114014,2.065601110458374,0.9795253276824951,2.142885684967041,0.35498589277267456,0.14875023066997528,0.37602701783180237,0.16695451736450195,0.42368069291114807,0.18136486411094666,0.45081767439842224,0.1681673377752304,0.4985467493534088,0.1781371533870697,0.5859858393669128,0.20217210054397583,0.6520748138427734,0.2073163092136383,0.714474081993103,0.19125869870185852,0.8241187930107117,0.17782820761203766,0.8343772292137146,0.19169533252716064,0.6434409022331238,0.1925375908613205,0.42962929606437683,0.16045205295085907,0.0537449385331296,0.007435531342913213,0.0012913785176351666,0.000242300535319373,0.0009264264372177422,0.000238097389228642,98.22392861302414,3.504439943351392,32.252712125591025,2.0099413315112384,0.0007013352587819099,0.00012847242760472,245.98669624592324,3.6475356386053157,66.68069862714445,1.9352010327860638,0.0004424018843565136,7.139307854231447e-05,430.63191507190527,5.71219950189375,105.09725161973782,2.416968680168996,1.333885669708252,0.31845131516456604,2.106632709503174,0.4885258376598358,1.5869724750518799,0.1326994150876999,6822622.214653631,2.568344748198881,8553403.08374368,1.0622269432308589,6442174.019887185,1.0886159494042196
2,2026-03-07 19:00:00,hive_06,19-20,1400.1730973991794,180.53753949476396,1969.504363463433,196.84134314926968,3426.0016668981802,603.7653210090604,0.02387049049139023,0.07770034670829773,62.835304260253906,28.123403549194336,7.870118141174316,0.8341094255447388,1.8171789991352256,0.23680133943686857,5.3007836237414425,0.8941378373542158,0.06159787190603803,0.06982024984832468,-340.3871154785156,26.3328800201416,114.30231475830078,10.988524436950684,28.818405151367188,5.884275436401367,10.680273056030273,4.216710090637207,8.112064361572266,3.6716113090515137,9.322514533996582,3.1137773990631104,4.176425457000732,2.5945796966552734,-0.5798897743225098,2.5154099464416504,0.8498165011405945,2.5400888919830322,1.0856987237930298,2.414956569671631,-1.9310532808303833,2.4361765384674072,-2.845810651779175,2.183969259262085,1.0828988552093506,2.101205825805664,0.4191882610321045,0.18494372069835663,0.4252401888370514,0.17220254242420197,0.4493652582168579,0.17949172854423523,0.49679312109947205,0.1904795914888382,0.5650467872619629,0.21066756546497345,0.6001418232917786,0.2227974236011505,0.6278887391090393,0.2182503193616867,0.7197798490524292,0.22243940830230713,0.819420337677002,0.23197047412395477,0.7220436334609985,0.23164686560630798,0.5365172028541565,0.20880453288555145,0.4436236619949341,0.19494469463825226,0.054717912210029175,0.007839296642311828,0.0011998608242720366,0.0005778046324849129,0.0008298606844618917,0.00030158270965330303,98.34762361955669,8.527162455177677,32.6838305540482,3.021089592129225,0.0006815973320044577,0.0003379277768544853,244.8106507150828,19.741893030429733,65.88015171162056,5.6435236591445594,0.0004288747732061893,0.0002952572249341756,428.10752241595935,34.301145561865674,104.09676789309866,8.523496201701008,1.2397642135620117,0.30950772762298584,1.9645475149154663,0.48178744316101074,1.5844465494155884,0.20977738499641418,7659409.245123504,1.002226676563007,13159542.074665075,1.1286161271827875,12732577.327556457,1.2486166605184912
3,2026-03-07 20:00:00,hive_06,20-21,1446.7004803512662,158.63158506950785,1991.2838828471808,118.41568891247158,3550.77830254202,532.0358807278309,0.019283710047602654,0.008024443872272968,68.45195770263672,38.84604263305664,7.8227057456970215,0.7486172914505005,1.7699419195316322,0.19849574161263708,5.135696585269839,0.780236451946122,0.05867351415439155,0.013857382555104037,-338.979248046875,13.002443313598633,112.19601440429688,7.057918071746826,27.496662139892578,5.4204511642456055,13.079440116882324,4.300470352172852,7.350961208343506,4.313338279724121,9.612626075744629,3.3518083095550537,3.509568452835083,2.704407215118408,-0.5511049032211304,2.9642691612243652,0.902508020401001,2.651681423187256,0.5246540307998657,2.5500643253326416,-1.467500925064087,2.875276565551758,-3.654794216156006,2.434088706970215,1.1955113410949707,2.3666021823883057,0.38576069474220276,0.1727439910173416,0.4150651693344116,0.1895206719636917,0.46949419379234314,0.20672912895679474,0.5174830555915833,0.21016918122768402,0.5628141760826111,0.21514515578746796,0.6149616837501526,0.21994264423847198,0.6409621238708496,0.21671299636363983,0.667156994342804,0.21338200569152832,0.7652683854103088,0.22741904854774475,0.7848193645477295,0.22214291989803314,0.6249327063560486,0.21106451749801636,0.4558357000350952,0.18306854367256165,0.055721853729684676,0.008467471353825877,0.0011696304427459836,0.00020454458717722446,0.0008175780531018972,0.00021354785712901503,98.71230571898462,3.5277121247088545,32.669559093402405,1.8824991093552859,0.0006563349743373692,0.0001283331075683236,247.4035117847591,5.338649698976662,66.23083209823245,2.2437388265363087,0.0004176993097644299,8.653914846945554e-05,428.6159615267224,8.156353798772841,105.08228184443746,2.5695192218038096,1.2741247415542603,0.3732105791568756,2.009409189224243,0.6058765649795532,1.578851342201233,0.14150197803974152,5911383.082136277,1.1438939728621016,8314003.342774009,1.57945146422873,6215717.958257917,1.027504566686963
4,2026-03-07 21:00:00,hive_06,21-22,1457.7281149241342,142.5189398063228,2001.4581704037332,116.46412456827674,3584.0747326017504,516.3517842839256,0.020746102556586266,0.006817036774009466,56.89316940307617,22.991840362548828,8.088077545166016,0.456951379776001,1.7658329105646453,0.18027131469353172,5.097634215442629,0.7253396196427746,0.05197949976180225,0.009502353377504104,-345.83551025390625,11.15166187286377,112.80619049072266,6.273062229156494,26.937604904174805,5.098817348480225,10.79920482635498,3.6990807056427,7.548233509063721,3.3820364475250244,9.432757377624512,2.9718644618988037,3.414666175842285,2.747443437576294,-0.8705841302871704,2.663499593734741,0.7797286510467529,2.465588092803955,0.631471574306488,2.410696268081665,-1.0511229038238525,2.221242904663086,-3.504127025604248,2.009714126586914,1.2677544355392456,1.937446117401123,0.4155072569847107,0.13673436641693115,0.45167019963264465,0.14210471510887146,0.5050185918807983,0.15432600677013397,0.556164562702179,0.16625554859638214,0.6253218650817871,0.17763569951057434,0.7038222551345825,0.18959437310695648,0.7243475914001465,0.18629907071590424,0.7613632082939148,0.1774471551179886,0.8458078503608704,0.16651584208011627,0.8024827837944031,0.17662006616592407,0.6248525381088257,0.17581191658973694,0.4748901128768921,0.15845613181591034,0.058523458119183226,0.006252572998754501,0.0010303122689947486,0.0001510238798800856,0.000698583316989243,0.00013300267164595425,98.59739231813066,3.206239574501844,33.221922325702515,1.528318441183274,0.0005892021581530571,8.515825174981728e-05,246.67251617007872,4.461546437245999,66.77373232707318,1.8995386357133652,0.00038162924465723336,6.452148227253929e-05,431.1977972206494,7.052467096463263,105.35715778734334,2.505750172606336,1.1949223279953003,0.2182675153017044,1.8519705533981323,0.3591172993183136,1.551232933998108,0.12075920403003693,5195065.0388820665,1.0263934506375585,7249376.564114579,1.0780603469348753,5606447.694551853,1.0111156049582444
5,2026-03-07 22:00:00,hive_06,22-23,1474.9313980035063,144.67701416142114,2013.141105210236,115.85902949822567,3624.456313376858,520.4818498498638,0.02147071622312069,0.007361147087067366,56.655338287353516,20.835168838500977,8.093523979187012,0.47907912731170654,1.7487084405535085,0.18232901573062374,5.030251178542868,0.7293242255646427,0.05207372635058569,0.009022526836194554,-344.6353454589844,11.64406681060791,112.12909698486328,6.513611316680908,26.85511016845703,4.954439163208008,10.977948188781738,3.9090819358825684,6.8184919357299805,3.5187273025512695,8.730381965637207,3.098968029022217,4.872738361358643,2.768000841140747,-0.9902519583702087,2.695078134536743,0.31989455223083496,2.476203680038452,0.08067619800567627,2.5107951164245605,-1.9517916440963745,2.310037612915039,-3.6720221042633057,2.1026573181152344,1.1494089365005493,2.0498554706573486,0.42351606488227844,0.16119779646396637,0.4257514178752899,0.1503961682319641,0.47296634316444397,0.15797148644924164,0.5338014960289001,0.16687797009944916,0.6209068894386292,0.18538442254066467,0.6921582221984863,0.19429494440555573,0.6995919942855835,0.19187816977500916,0.7026008367538452,0.18770912289619446,0.7893468141555786,0.183661088347435,0.8336376547813416,0.18086524307727814,0.6738381385803223,0.18669675290584564,0.512922465801239,0.1767401248216629,0.05878391095985554,0.0065091764344257326,0.0010305683827027678,0.00013357300485949963,0.0006966748042032123,0.00013417100126389414,98.13088952009602,2.9634014094667114,33.51330650599052,1.6785287736787071,0.0005934496293775737,8.059749961830676e-05,247.55074490860412,4.654254454431063,67.01086046190981,1.8331233368460793,0.0003896850685123354,6.1009217461105436e-05,429.1690940095899,6.717888765918718,104.95000819458127,2.505539027483651,1.1866146326065063,0.2435445338487625,1.8137485980987549,0.37789562344551086,1.531365156173706,0.12831319868564606,5149156.927033695,3.7100164889621734,7306966.478977043,2.1222316543629085,5686792.075037391,1.024171218538749
6,2026-03-07 23:00:00,hive_06,23-00,1477.421532230735,165.52113848558773,2017.349575648461,127.76163334965189,3663.2780941797473,592.1903812100006,0.021146565675735474,0.008492608554661274,57.82257080078125,20.9309139251709,8.053083419799805,0.4780195653438568,1.7442688632817067,0.21622304240209844,5.003657862813048,0.8735138240583589,0.05311873737075276,0.013221992744615685,-346.99169921875,12.863876342773438,111.98678588867188,7.202665328979492,28.85877799987793,5.2278618812561035,10.027621269226074,4.06009578704834,6.191788673400879,3.604156255722046,8.958063125610352,3.1865837574005127,3.7145557403564453,3.354398250579834,-1.6877851486206055,3.7841460704803467,-1.455884337425232,3.158568859100342,0.5926193594932556,2.610649824142456,-2.350735664367676,2.562167167663574,-4.229767799377441,2.408451795578003,1.2374205589294434,2.1728768348693848,0.35451605916023254,0.14217506349086761,0.41179272532463074,0.15578557550907135,0.4807937741279602,0.16302070021629333,0.5840001106262207,0.17854969203472137,0.6664144396781921,0.20408309996128082,0.6690406799316406,0.20800982415676117,0.6713857054710388,0.18935517966747284,0.7682593464851379,0.19472405314445496,0.828640341758728,0.20838968455791473,0.6713659763336182,0.21333527565002441,0.448184072971344,0.16655415296554565,0.342980295419693,0.13551606237888336,0.058213797055146545,0.006776122172867376,0.0010394424898549914,0.00021001727145630866,0.000676298514008522,0.0001488973939558491,98.1356848959224,3.0488647272003955,33.571790548279346,1.8043444883636917,0.0006051140953786671,0.00013454270083457232,249.82209131995333,10.248029285071526,67.65298510643456,2.043909510757901,0.0004391813708934933,0.00021338334772735834,427.07445377960784,9.723866573508259,102.5414548876933,5.076983409375868,1.1424731016159058,0.24797703325748444,1.6860452890396118,0.4680151045322418,1.4594933986663818,0.2283005267381668,4954571.852433776,2.3111213827617014,8018938.003545506,1.131116138293948,7710388.600477574,1.019171196316428
7,2026-03-08 00:00:00,hive_06,00-01,1534.427831352778,239.28181286697972,2043.3768186407142,211.61919801082655,3844.254201972496,692.5519089005484,0.03076435811817646,0.07785428315401077,52.56453323364258,16.071151733398438,8.117328643798828,0.7568835616111755,1.6445894905366925,0.26884551244428306,4.647205974217399,0.926572245277995,0.05295148941284999,0.06947282486117516,-346.8360900878906,27.095991134643555,107.53145599365234,11.9636869430542,29.200414657592773,5.805300235748291,11.875076293945312,4.24936580657959,5.404592514038086,3.585304021835327,7.9972968101501465,3.2381720542907715,4.021292686462402,3.3476877212524414,-2.303231954574585,4.208403587341309,-2.2802786827087402,3.94730281829834,0.606945276260376,2.8641774654388428,-2.622838020324707,2.7300360202789307,-4.702327251434326,2.4388787746429443,1.3720715045928955,2.3858983516693115,0.3631674647331238,0.15844327211380005,0.4058016538619995,0.16708984971046448,0.45450159907341003,0.16653022170066833,0.5434903502464294,0.18044030666351318,0.6629628539085388,0.21724450588226318,0.7136982083320618,0.22882837057113647,0.6714693307876587,0.20244936645030975,0.686952531337738,0.2090761512517929,0.7886207699775696,0.23445667326450348,0.7321733832359314,0.2342233955860138,0.5101391673088074,0.19651556015014648,0.3817105293273926,0.1647309809923172,0.06064280629254063,0.0077445405632520035,0.001013458357192576,0.0005738452891819179,0.0006380428676493466,0.0002623832260724157,98.30010009919395,8.645506697211745,33.70290498279231,3.088036187038675,0.0006076435674913228,0.000335781805915758,249.46993955401197,22.4155709325326,67.57300375799454,5.84998489694984,0.0004495444300118834,0.0003510470560286194,422.90809963082097,35.14213329196204,101.7670502553466,9.497099064735757,1.0773022174835205,0.23291243612766266,1.5682227611541748,0.47352856397628784,1.4280024766921997,0.26930058002471924,5642870.175938802,1.6600073778105682,10667603.768621773,1.4613953839794844,10774835.695149846,1.5536180160800714
8,2026-03-08 01:00:00,hive_06,01-02,1509.5781855700802,259.4586609835957,2018.1494008350303,210.27806803251843,3739.0687595499376,687.4389483267768,0.0297092292457819,0.07840940356254578,60.67349624633789,26.531583786010742,7.933599948883057,0.8748742938041687,1.6703492846501113,0.2752881875982246,4.7685686756729675,0.8911950563253876,0.050275553231571166,0.06919369648163462,-351.7196350097656,25.780412673950195,108.43109130859375,12.424068450927734,27.56634521484375,5.61752462387085,12.2185640335083,3.9640274047851562,6.157902717590332,3.1402251720428467,8.645376205444336,2.862255334854126,3.7482845783233643,2.743917226791382,-0.7951410412788391,2.6954448223114014,-1.027011513710022,2.760542392730713,1.330422282218933,2.409886360168457,-1.3578630685806274,2.2678747177124023,-4.229870319366455,2.210871934890747,1.4521104097366333,2.119277000427246,0.36395445466041565,0.15614841878414154,0.36608368158340454,0.14268071949481964,0.41537562012672424,0.1592489629983902,0.4840914309024811,0.19125688076019287,0.5868794322013855,0.22907505929470062,0.6582759618759155,0.23811589181423187,0.6585754156112671,0.22577813267707825,0.6700642704963684,0.21860794723033905,0.758592963218689,0.19751137495040894,0.8126124739646912,0.20421099662780762,0.6603403687477112,0.2236384153366089,0.46778133511543274,0.1936803162097931,0.05817980795943882,0.009020019127888542,0.0009796826634556055,0.0005598596762865782,0.0006741426768712699,0.00028198203654028475,98.0883743472319,8.140860633969286,32.83436717334934,3.295581455426653,0.0005563551094383001,0.00031128060072660446,245.02408667354777,19.869726975475093,66.75224335404127,5.611123170396878,0.0003652925952337682,0.00029577259556390345,428.493778149892,34.32198720048691,104.11399505737374,8.65944978495601,1.2166457176208496,0.28799259662628174,1.880678653717041,0.4813317656517029,1.535431981086731,0.19324389100074768,6816055.110541037,5.6314139173951885,12242482.230219841,1.4452842012631169,12467662.11063553,1.0461157605144913
9,2026-03-08 02:00:00,hive_06,02-03,1461.5114501339885,169.7834708220865,1979.4388264775134,132.80452659597378,3537.7405195165993,608.9053688380596,0.02144915610551834,0.008497738279402256,54.0888671875,16.709022521972656,8.124479293823242,0.4111466109752655,1.7660969857905546,0.2531513235504888,5.164236029525981,1.110212067076984,0.052593015697345515,0.017607169474518316,-348.7938537597656,13.978937149047852,111.57740783691406,8.44405746459961,25.81304168701172,5.8823041915893555,13.132765769958496,4.065821170806885,6.7032904624938965,3.885728597640991,8.127907752990723,3.3288304805755615,3.445249080657959,4.139793395996094,-1.4796632528305054,4.302490234375,-2.9355483055114746,3.6862971782684326,-0.24676251411437988,3.0963971614837646,-2.0919947624206543,2.7788565158843994,-4.671037673950195,2.632566213607788,1.71314537525177,2.481734275817871,0.4068032205104828,0.17360472679138184,0.455599308013916,0.18142499029636383,0.5109972953796387,0.18941128253936768,0.5926247835159302,0.2113409787416458,0.6506447792053223,0.2306174635887146,0.6614049077033997,0.22426123917102814,0.6663105487823486,0.20791389048099518,0.7218210101127625,0.206864595413208,0.7864671349525452,0.22177709639072418,0.6833859086036682,0.214674711227417,0.5269631147384644,0.20360372960567474,0.41645434498786926,0.17158550024032593,0.05955863661619669,0.006195566171202257,0.0010152424219995737,0.00026365957455709577,0.0006351284100674093,0.00012122384214308113,99.84946611014207,2.919455848610461,33.58650573290858,2.0051026668887957,0.0006235051550902426,0.00021632545394822955,249.92859690874997,10.547829968627575,66.58192755361209,2.971191614899677,0.0004342803731560707,0.0002686057414393872,426.32869001513126,10.42992179502198,104.12351391498812,4.256310134911973,1.076383352279663,0.25730809569358826,1.662094235420227,0.49262332916259766,1.5316238403320312,0.2780938148498535,4678732.143489675,1.0866714963177615,9179146.411867278,25.265390068400304,8293038.158781258,25.57872479433242
